curTimeStamp,longitude,latitude,UtmX,UtmY,Yaw,Speed,stationId,SpeedLimit,dis2inter,Str_is_val,StrSignalState,StrlikelyEndTime,Left_is_val,LeftSignalState,LeftlikelyEndTime,Right_is_val,RighSignalState,RightlikelyEndTime,TarId,TarDistance,TarAngle,TarSpeed
1600672020.901888	,118.757225	,31.966852	,666050.541921	,3538109.816512	,3.185002	,0.005122	,8013	,16.667000	,164.700000	,1	,3	,17.200000	,1	,3	,79.200000	,0	,5	,14.200000	
1600672021.001872	,118.757225	,31.966852	,666050.541815	,3538109.816530	,3.184946	,0.005008	,8013	,16.667000	,164.700000	,1	,3	,17.100000	,1	,3	,79.100000	,0	,5	,14.100000	
1600672021.101563	,118.757225	,31.966852	,666050.542443	,3538109.816418	,3.184974	,0.005912	,8013	,16.667000	,164.700000	,1	,3	,17.000000	,1	,3	,79.000000	,0	,5	,14.000000	
1600672021.202560	,118.757225	,31.966852	,666050.542228	,3538109.816520	,3.184909	,0.006644	,8013	,16.667000	,164.700000	,1	,3	,16.900000	,1	,3	,78.900000	,0	,5	,13.900000	
1600672021.301929	,118.757225	,31.966852	,666050.542653	,3538109.816900	,3.184924	,0.001465	,8013	,16.667000	,164.700000	,1	,3	,16.800000	,1	,3	,78.800000	,0	,5	,13.800000	
1600672021.402167	,118.757225	,31.966852	,666050.542173	,3538109.817823	,3.184901	,-0.014208	,8013	,16.667000	,164.700000	,1	,3	,16.700000	,1	,3	,78.700000	,0	,5	,13.700000	
1600672021.501835	,118.757225	,31.966852	,666050.541688	,3538109.818194	,3.184908	,-0.007144	,8013	,16.667000	,164.700000	,1	,3	,16.600000	,1	,3	,78.600000	,0	,5	,13.600000	
1600672021.604650	,118.757225	,31.966852	,666050.541069	,3538109.818322	,3.184931	,-0.004349	,8013	,16.667000	,164.700000	,1	,3	,16.500000	,1	,3	,78.500000	,0	,5	,13.500000	
1600672021.702324	,118.757225	,31.966852	,666050.540806	,3538109.818408	,3.184859	,-0.010305	,8013	,16.667000	,164.700000	,1	,3	,16.400000	,1	,3	,78.400000	,0	,5	,13.400000	
1600672021.803004	,118.757225	,31.966852	,666050.540912	,3538109.818343	,3.184838	,0.001263	,8013	,16.667000	,164.700000	,1	,3	,16.300000	,1	,3	,78.300000	,0	,5	,13.300000	
1600672021.904376	,118.757225	,31.966852	,666050.541106	,3538109.817900	,3.184804	,0.004021	,8013	,16.667000	,164.700000	,1	,3	,16.200000	,1	,3	,78.200000	,0	,5	,13.200000	
1600672022.001678	,118.757225	,31.966852	,666050.541915	,3538109.818053	,3.184795	,0.000267	,8013	,16.667000	,164.700000	,1	,3	,16.100000	,1	,3	,78.100000	,0	,5	,13.100000	
1600672022.101284	,118.757225	,31.966852	,666050.542306	,3538109.817856	,3.184799	,0.000923	,8013	,16.667000	,164.700000	,1	,3	,16.000000	,1	,3	,78.000000	,0	,5	,13.000000	
1600672022.201943	,118.757225	,31.966852	,666050.542623	,3538109.817696	,3.184783	,0.010974	,8013	,16.667000	,164.700000	,1	,3	,15.900000	,1	,3	,77.900000	,0	,5	,12.900000	
1600672022.302665	,118.757225	,31.966852	,666050.542836	,3538109.818638	,3.184817	,-0.003508	,8013	,16.667000	,164.700000	,1	,3	,15.800000	,1	,3	,77.800000	,0	,5	,12.800000	
1600672022.402020	,118.757225	,31.966852	,666050.542885	,3538109.819017	,3.184752	,-0.002228	,8013	,16.667000	,164.700000	,1	,3	,15.700000	,1	,3	,77.700000	,0	,5	,12.700000	
1600672022.502289	,118.757225	,31.966852	,666050.542186	,3538109.819579	,3.184741	,0.003587	,8013	,16.667000	,164.700000	,1	,3	,15.600000	,1	,3	,77.600000	,0	,5	,12.600000	
1600672022.601998	,118.757225	,31.966852	,666050.541153	,3538109.820359	,3.184685	,-0.003709	,8013	,16.667000	,164.700000	,1	,3	,15.500000	,1	,3	,77.500000	,0	,5	,12.500000	
1600672022.702403	,118.757225	,31.966852	,666050.540162	,3538109.821346	,3.184672	,-0.006416	,8013	,16.667000	,164.700000	,1	,3	,15.400000	,1	,3	,77.400000	,0	,5	,12.400000	
1600672022.803960	,118.757225	,31.966852	,666050.539628	,3538109.821785	,3.184638	,-0.001227	,8013	,16.667000	,164.700000	,1	,3	,15.300000	,1	,3	,77.300000	,0	,5	,12.300000	
1600672022.902056	,118.757225	,31.966852	,666050.539380	,3538109.822343	,3.184634	,-0.003224	,8013	,16.667000	,164.700000	,1	,3	,15.200000	,1	,3	,77.200000	,0	,5	,12.200000	
1600672023.001629	,118.757225	,31.966852	,666050.538956	,3538109.822925	,3.184639	,-0.002937	,8013	,16.667000	,164.700000	,1	,3	,15.100000	,1	,3	,77.100000	,0	,5	,12.100000	
1600672023.101362	,118.757225	,31.966852	,666050.538249	,3538109.823955	,3.184619	,-0.006007	,8013	,16.667000	,164.700000	,1	,3	,15.000000	,1	,3	,77.000000	,0	,5	,12.000000	
1600672023.202862	,118.757225	,31.966852	,666050.537650	,3538109.824508	,3.184637	,-0.003751	,8013	,16.667000	,164.700000	,1	,3	,14.900000	,1	,3	,76.900000	,0	,5	,11.900000	
1600672023.301923	,118.757225	,31.966852	,666050.537142	,3538109.825891	,3.184551	,-0.012040	,8013	,16.667000	,164.700000	,1	,3	,14.800000	,1	,3	,76.800000	,0	,5	,11.800000	
1600672023.401715	,118.757225	,31.966852	,666050.536918	,3538109.826584	,3.184575	,-0.009980	,8013	,16.667000	,164.700000	,1	,3	,14.700000	,1	,3	,76.700000	,0	,5	,11.700000	
1600672023.501598	,118.757225	,31.966852	,666050.537182	,3538109.827410	,3.184587	,-0.009440	,8013	,16.667000	,164.700000	,1	,3	,14.600000	,1	,3	,76.600000	,0	,5	,11.600000	
1600672023.602241	,118.757225	,31.966852	,666050.537320	,3538109.827742	,3.184584	,0.016495	,8013	,16.667000	,164.700000	,1	,3	,14.500000	,1	,3	,76.500000	,0	,5	,11.500000	
1600672023.702977	,118.757225	,31.966852	,666050.537415	,3538109.828409	,3.184625	,0.071423	,8013	,16.667000	,164.700000	,1	,3	,14.400000	,1	,3	,76.400000	,0	,5	,11.400000	
1600672023.802594	,118.757225	,31.966852	,666050.537312	,3538109.826855	,3.184577	,0.159849	,8013	,16.667000	,164.700000	,1	,3	,14.300000	,1	,3	,76.300000	,0	,5	,11.300000	
1600672023.902489	,118.757225	,31.966852	,666050.538018	,3538109.824462	,3.184615	,0.245493	,8013	,16.667000	,164.700000	,1	,3	,14.200000	,1	,3	,76.200000	,0	,5	,11.200000	
1600672024.009092	,118.757225	,31.966852	,666050.537632	,3538109.819663	,3.184665	,0.335878	,8013	,16.667000	,164.700000	,1	,3	,14.100000	,1	,3	,76.100000	,0	,5	,11.100000	
1600672024.102316	,118.757225	,31.966852	,666050.537192	,3538109.811668	,3.184683	,0.444050	,8013	,16.667000	,164.700000	,1	,3	,14.000000	,1	,3	,76.000000	,0	,5	,11.000000	
1600672024.202054	,118.757225	,31.966851	,666050.536176	,3538109.798476	,3.184763	,0.583994	,8013	,16.667000	,164.700000	,1	,3	,13.900000	,1	,3	,75.900000	,0	,5	,10.900000	
1600672024.301950	,118.757225	,31.966851	,666050.534601	,3538109.782033	,3.184774	,0.720205	,8013	,16.667000	,164.700000	,1	,3	,13.800000	,1	,3	,75.800000	,0	,5	,10.800000	
1600672024.402345	,118.757225	,31.966851	,666050.533679	,3538109.760077	,3.184786	,0.876801	,8013	,16.667000	,164.700000	,1	,3	,13.700000	,1	,3	,75.700000	,0	,5	,10.700000	
1600672024.502261	,118.757225	,31.966851	,666050.533530	,3538109.733134	,3.184906	,1.050227	,8013	,16.667000	,164.700000	,1	,3	,13.600000	,1	,3	,75.600000	,0	,5	,10.600000	
1600672024.603068	,118.757225	,31.966851	,666050.533618	,3538109.700845	,3.185042	,1.249880	,8013	,16.667000	,164.600000	,1	,3	,13.500000	,1	,3	,75.500000	,0	,5	,10.500000	
1600672024.702891	,118.757225	,31.966850	,666050.532383	,3538109.663034	,3.185201	,1.469147	,8013	,16.667000	,164.600000	,1	,3	,13.400000	,1	,3	,75.400000	,0	,5	,10.400000	
1600672024.802367	,118.757225	,31.966850	,666050.530232	,3538109.619356	,3.185530	,1.708736	,8013	,16.667000	,164.600000	,1	,3	,13.300000	,1	,3	,75.300000	,0	,5	,10.300000	
1600672024.902266	,118.757225	,31.966849	,666050.527829	,3538109.568864	,3.185839	,1.999779	,8013	,16.667000	,164.600000	,1	,3	,13.200000	,1	,3	,75.200000	,0	,5	,10.200000	
1600672025.003078	,118.757225	,31.966849	,666050.525801	,3538109.511001	,3.186227	,2.360317	,8013	,16.667000	,164.600000	,1	,3	,13.100000	,1	,3	,75.100000	,0	,5	,10.100000	
1600672025.102667	,118.757225	,31.966848	,666050.522214	,3538109.443774	,3.186838	,2.796839	,8013	,16.667000	,164.600000	,1	,3	,13.000000	,1	,3	,75.000000	,0	,5	,10.000000	
1600672025.202484	,118.757225	,31.966848	,666050.518327	,3538109.362540	,3.187424	,3.307974	,8013	,16.667000	,164.100000	,1	,3	,12.900000	,1	,3	,74.900000	,0	,5	,9.900000	
1600672025.302286	,118.757225	,31.966847	,666050.515832	,3538109.275697	,3.187958	,3.735894	,8013	,16.667000	,164.100000	,1	,3	,12.800000	,1	,3	,74.800000	,0	,5	,9.800000	
1600672025.402358	,118.757225	,31.966846	,666050.511619	,3538109.168266	,3.188537	,4.236800	,8013	,16.667000	,164.100000	,1	,3	,12.700000	,1	,3	,74.700000	,0	,5	,9.700000	
1600672025.502856	,118.757225	,31.966845	,666050.508334	,3538109.051249	,3.189321	,4.668807	,8013	,16.667000	,164.100000	,1	,3	,12.600000	,1	,3	,74.600000	,0	,5	,9.600000	
1600672025.602467	,118.757225	,31.966843	,666050.502821	,3538108.913732	,3.190220	,5.153978	,8013	,16.667000	,164.100000	,1	,3	,12.500000	,1	,3	,74.500000	,0	,5	,9.500000	
1600672025.703019	,118.757225	,31.966842	,666050.498733	,3538108.752081	,3.191454	,5.732704	,8013	,16.667000	,164.100000	,1	,3	,12.400000	,1	,3	,74.400000	,0	,5	,9.400000	
1600672025.801813	,118.757225	,31.966841	,666050.491377	,3538108.583575	,3.192730	,6.216716	,8013	,16.667000	,164.100000	,1	,3	,12.300000	,1	,3	,74.300000	,0	,5	,9.300000	
1600672025.902480	,118.757224	,31.966839	,666050.482718	,3538108.394876	,3.193765	,6.721451	,8013	,16.667000	,164.100000	,1	,3	,12.200000	,1	,3	,74.200000	,0	,5	,9.200000	
1600672026.001823	,118.757224	,31.966837	,666050.473694	,3538108.192637	,3.194888	,7.222066	,8013	,16.667000	,164.100000	,1	,3	,12.100000	,1	,3	,74.100000	,0	,5	,9.100000	
1600672026.101951	,118.757224	,31.966835	,666050.461976	,3538107.979501	,3.195939	,7.663524	,8013	,16.667000	,164.100000	,1	,3	,12.000000	,1	,3	,74.000000	,0	,5	,9.000000	
1600672026.202701	,118.757224	,31.966833	,666050.450593	,3538107.760743	,3.196767	,8.057075	,8013	,16.667000	,162.600000	,1	,3	,11.900000	,1	,3	,73.900000	,0	,5	,8.900000	
1600672026.302428	,118.757224	,31.966831	,666050.439467	,3538107.523233	,3.197581	,8.486462	,8013	,16.667000	,162.600000	,1	,3	,11.800000	,1	,3	,73.800000	,0	,5	,8.800000	
1600672026.402317	,118.757224	,31.966829	,666050.427526	,3538107.280897	,3.198310	,8.847416	,8013	,16.667000	,162.600000	,1	,3	,11.700000	,1	,3	,73.700000	,0	,5	,8.700000	
1600672026.502960	,118.757224	,31.966827	,666050.416438	,3538107.029597	,3.198847	,9.185698	,8013	,16.667000	,162.600000	,1	,3	,11.600000	,1	,3	,73.600000	,0	,5	,8.600000	
1600672026.602498	,118.757223	,31.966824	,666050.404845	,3538106.768704	,3.199156	,9.530789	,8013	,16.667000	,162.600000	,1	,3	,11.500000	,1	,3	,73.500000	,0	,5	,8.500000	
1600672026.702400	,118.757223	,31.966822	,666050.393486	,3538106.499589	,3.200014	,9.963578	,8013	,16.667000	,162.600000	,1	,3	,11.400000	,1	,3	,73.400000	,0	,5	,8.400000	
1600672026.802955	,118.757223	,31.966819	,666050.380486	,3538106.220278	,3.200584	,10.441305	,8013	,16.667000	,162.600000	,1	,3	,11.300000	,1	,3	,73.300000	,0	,5	,8.300000	
1600672026.902506	,118.757223	,31.966817	,666050.365039	,3538105.929908	,3.200175	,10.884706	,8013	,16.667000	,162.600000	,1	,3	,11.200000	,1	,3	,73.200000	,0	,5	,8.200000	
1600672027.002167	,118.757223	,31.966814	,666050.352178	,3538105.627863	,3.200145	,11.355422	,8013	,16.667000	,162.600000	,1	,3	,11.100000	,1	,3	,73.100000	,0	,5	,8.100000	
1600672027.102058	,118.757222	,31.966811	,666050.339143	,3538105.312256	,3.200322	,11.826357	,8013	,16.667000	,162.600000	,1	,3	,11.000000	,1	,3	,73.000000	,0	,5	,8.000000	
1600672027.202622	,118.757222	,31.966808	,666050.323372	,3538104.981759	,3.200035	,12.356391	,8013	,16.667000	,162.600000	,1	,3	,10.900000	,1	,3	,72.900000	,0	,5	,7.900000	
1600672027.301888	,118.757222	,31.966805	,666050.311069	,3538104.635584	,3.199893	,12.819255	,8013	,16.667000	,162.600000	,1	,3	,10.800000	,1	,3	,72.800000	,0	,5	,7.800000	
1600672027.402935	,118.757222	,31.966802	,666050.295271	,3538104.271491	,3.200006	,13.271690	,8013	,16.667000	,162.600000	,1	,3	,10.700000	,1	,3	,72.700000	,0	,5	,7.700000	
1600672027.502604	,118.757222	,31.966798	,666050.277432	,3538103.895569	,3.199739	,13.711965	,8013	,16.667000	,162.600000	,1	,3	,10.600000	,1	,3	,72.600000	,0	,5	,7.600000	
1600672027.602442	,118.757221	,31.966795	,666050.258622	,3538103.505282	,3.199513	,14.113526	,8013	,16.667000	,159.800000	,1	,3	,10.500000	,1	,3	,72.500000	,0	,5	,7.500000	
1600672027.703088	,118.757221	,31.966791	,666050.242392	,3538103.086981	,3.199946	,14.680237	,8013	,16.667000	,159.800000	,1	,3	,10.400000	,1	,3	,72.400000	,0	,5	,7.400000	
1600672027.801650	,118.757221	,31.966787	,666050.223519	,3538102.669358	,3.199899	,15.095810	,8013	,16.667000	,159.800000	,1	,3	,10.300000	,1	,3	,72.300000	,0	,5	,7.300000	
1600672027.904303	,118.757221	,31.966783	,666050.205755	,3538102.243561	,3.199812	,15.495353	,8013	,16.667000	,159.800000	,1	,3	,10.200000	,1	,3	,72.200000	,0	,5	,7.200000	
1600672028.002251	,118.757220	,31.966779	,666050.189760	,3538101.804834	,3.199971	,15.881107	,8013	,16.667000	,159.800000	,1	,3	,10.100000	,1	,3	,72.100000	,0	,5	,7.100000	
1600672028.102440	,118.757220	,31.966775	,666050.173341	,3538101.357423	,3.200044	,16.224873	,8013	,16.667000	,159.800000	,1	,3	,10.000000	,1	,3	,72.000000	,0	,5	,7.000000	
1600672028.202968	,118.757220	,31.966771	,666050.153337	,3538100.907568	,3.199919	,16.544034	,8013	,16.667000	,159.800000	,1	,3	,9.900000	,1	,3	,71.900000	,0	,5	,6.900000	
1600672028.302959	,118.757219	,31.966767	,666050.132915	,3538100.447037	,3.200002	,16.863304	,8013	,16.667000	,159.800000	,1	,3	,9.800000	,1	,3	,71.800000	,0	,5	,6.800000	
1600672028.402782	,118.757219	,31.966763	,666050.113003	,3538099.974448	,3.200023	,17.218949	,8013	,16.667000	,155.900000	,1	,3	,9.700000	,1	,3	,71.700000	,0	,5	,6.700000	
1600672028.502342	,118.757219	,31.966759	,666050.090564	,3538099.499868	,3.199902	,17.545714	,8013	,16.667000	,155.900000	,1	,3	,9.600000	,1	,3	,71.600000	,0	,5	,6.600000	
1600672028.603134	,118.757219	,31.966754	,666050.070338	,3538099.008623	,3.199823	,17.903110	,8013	,16.667000	,155.900000	,1	,3	,9.500000	,1	,3	,71.500000	,0	,5	,6.500000	
1600672028.701896	,118.757218	,31.966750	,666050.049778	,3538098.507509	,3.199833	,18.252940	,8013	,16.667000	,155.900000	,1	,3	,9.400000	,1	,3	,71.400000	,0	,5	,6.400000	
1600672028.802873	,118.757218	,31.966745	,666050.028932	,3538097.995013	,3.199946	,18.618090	,8013	,16.667000	,155.900000	,1	,3	,9.300000	,1	,3	,71.300000	,0	,5	,6.300000	
1600672028.905433	,118.757218	,31.966740	,666050.007357	,3538097.477542	,3.200171	,18.980205	,8013	,16.667000	,155.900000	,1	,3	,9.200000	,1	,3	,71.200000	,0	,5	,6.200000	
1600672029.003085	,118.757217	,31.966736	,666049.983933	,3538096.944652	,3.200356	,19.356293	,8013	,16.667000	,155.900000	,1	,3	,9.100000	,1	,3	,71.100000	,0	,5	,6.100000	
1600672029.102350	,118.757217	,31.966731	,666049.960548	,3538096.401319	,3.200578	,19.735805	,8013	,16.667000	,155.900000	,1	,3	,9.000000	,1	,3	,71.000000	,0	,5	,6.000000	
1600672029.202270	,118.757217	,31.966726	,666049.936128	,3538095.853030	,3.200886	,20.122949	,8013	,16.667000	,155.900000	,1	,3	,8.900000	,1	,3	,70.900000	,0	,5	,5.900000	
1600672029.303252	,118.757216	,31.966721	,666049.909634	,3538095.289457	,3.201261	,20.510535	,8013	,16.667000	,155.900000	,1	,3	,8.800000	,1	,3	,70.800000	,0	,5	,5.800000	
1600672029.403122	,118.757216	,31.966716	,666049.884305	,3538094.713887	,3.201641	,20.903650	,8013	,16.667000	,155.900000	,1	,3	,8.700000	,1	,3	,70.700000	,0	,5	,5.700000	
1600672029.502717	,118.757215	,31.966710	,666049.857633	,3538094.131969	,3.202120	,21.316894	,8013	,16.667000	,155.900000	,1	,3	,8.600000	,1	,3	,70.600000	,0	,5	,5.600000	
1600672029.602620	,118.757215	,31.966705	,666049.830394	,3538093.532302	,3.202766	,21.741015	,8013	,16.667000	,150.900000	,1	,3	,8.500000	,1	,3	,70.500000	,0	,5	,5.500000	
1600672029.702547	,118.757215	,31.966699	,666049.801550	,3538092.922295	,3.203148	,22.138045	,8013	,16.667000	,150.900000	,1	,3	,8.400000	,1	,3	,70.400000	,0	,5	,5.400000	
1600672029.802216	,118.757214	,31.966694	,666049.772228	,3538092.300721	,3.203598	,22.528291	,8013	,16.667000	,150.900000	,1	,3	,8.300000	,1	,3	,70.300000	,0	,5	,5.300000	
1600672029.906077	,118.757214	,31.966688	,666049.742994	,3538091.673119	,3.204039	,22.926670	,8013	,16.667000	,150.900000	,1	,3	,8.200000	,1	,3	,70.200000	,0	,5	,5.200000	
1600672030.002648	,118.757213	,31.966682	,666049.712663	,3538091.029725	,3.204382	,23.277009	,8013	,16.667000	,150.900000	,1	,3	,8.100000	,1	,3	,70.100000	,0	,5	,5.100000	
1600672030.101877	,118.757213	,31.966676	,666049.682425	,3538090.374129	,3.204702	,23.662586	,8013	,16.667000	,150.900000	,1	,3	,8.000000	,1	,3	,70.000000	,0	,5	,5.000000	
1600672030.201204	,118.757212	,31.966670	,666049.652010	,3538089.716455	,3.205018	,24.013501	,8013	,16.667000	,150.900000	,1	,3	,7.900000	,1	,3	,69.900000	,0	,5	,4.900000	
1600672030.300466	,118.757212	,31.966664	,666049.621189	,3538089.040033	,3.205428	,24.392049	,8013	,16.667000	,150.900000	,1	,3	,7.800000	,1	,3	,69.800000	,0	,5	,4.800000	
1600672030.399818	,118.757212	,31.966658	,666049.589021	,3538088.356059	,3.205743	,24.745754	,8013	,16.667000	,150.900000	,1	,3	,7.700000	,1	,3	,69.700000	,0	,5	,4.700000	
1600672030.499988	,118.757211	,31.966652	,666049.556616	,3538087.669837	,3.206071	,25.063957	,8013	,16.667000	,150.900000	,1	,3	,7.600000	,1	,3	,69.600000	,0	,5	,4.600000	
1600672030.599157	,118.757211	,31.966646	,666049.523439	,3538086.968048	,3.206252	,25.408152	,8013	,16.667000	,144.700000	,1	,3	,7.500000	,1	,3	,69.500000	,0	,5	,4.500000	
1600672030.698565	,118.757210	,31.966639	,666049.491112	,3538086.259505	,3.206112	,25.797718	,8013	,16.667000	,144.700000	,1	,3	,7.400000	,1	,3	,69.400000	,0	,5	,4.400000	
1600672030.798509	,118.757210	,31.966633	,666049.457939	,3538085.536691	,3.206395	,26.278102	,8013	,16.667000	,144.700000	,1	,3	,7.300000	,1	,3	,69.300000	,0	,5	,4.300000	
1600672030.898026	,118.757209	,31.966626	,666049.423997	,3538084.812018	,3.207142	,26.750182	,8013	,16.667000	,144.700000	,1	,3	,7.200000	,1	,3	,69.200000	,0	,5	,4.200000	
1600672030.997232	,118.757209	,31.966620	,666049.387013	,3538084.068232	,3.208000	,27.221333	,8013	,16.667000	,144.700000	,1	,3	,7.100000	,1	,3	,69.100000	,0	,5	,4.100000	
1600672031.096792	,118.757208	,31.966613	,666049.350097	,3538083.309411	,3.209028	,27.718366	,8013	,16.667000	,144.700000	,1	,3	,7.000000	,1	,3	,69.000000	,0	,5	,4.000000	
1600672031.196554	,118.757208	,31.966606	,666049.311730	,3538082.539335	,3.210530	,28.257886	,8013	,16.667000	,144.700000	,1	,3	,6.900000	,1	,3	,68.900000	,0	,5	,3.900000	
1600672031.296359	,118.757207	,31.966599	,666049.274746	,3538081.746433	,3.212087	,28.802697	,8013	,16.667000	,144.700000	,1	,3	,6.800000	,1	,3	,68.800000	,0	,5	,3.800000	
1600672031.395368	,118.757207	,31.966591	,666049.230220	,3538080.937565	,3.213355	,29.314368	,8013	,16.667000	,137.500000	,1	,3	,6.700000	,1	,3	,68.700000	,0	,5	,3.700000	
1600672031.495629	,118.757206	,31.966584	,666049.184420	,3538080.121531	,3.214346	,29.789968	,8013	,16.667000	,137.500000	,1	,3	,6.600000	,1	,3	,68.600000	,0	,5	,3.600000	
1600672031.594429	,118.757205	,31.966577	,666049.137213	,3538079.284726	,3.215239	,30.229439	,8013	,16.667000	,137.500000	,1	,3	,6.500000	,1	,3	,68.500000	,0	,5	,3.500000	
1600672031.694264	,118.757205	,31.966569	,666049.087626	,3538078.427285	,3.215772	,30.700588	,8013	,16.667000	,137.500000	,1	,3	,6.400000	,1	,3	,68.400000	,0	,5	,3.400000	
1600672031.794452	,118.757204	,31.966561	,666049.037400	,3538077.559180	,3.215880	,31.158757	,8013	,16.667000	,137.500000	,1	,3	,6.300000	,1	,3	,68.300000	,0	,5	,3.300000	
1600672031.893660	,118.757203	,31.966553	,666048.986734	,3538076.689988	,3.216193	,31.571380	,8013	,16.667000	,137.500000	,1	,3	,6.200000	,1	,3	,68.200000	,0	,5	,3.200000	
1600672031.993013	,118.757203	,31.966545	,666048.937175	,3538075.803526	,3.217029	,31.951995	,8013	,16.667000	,137.500000	,1	,3	,6.100000	,1	,3	,68.100000	,0	,5	,3.100000	
1600672032.092351	,118.757202	,31.966537	,666048.882546	,3538074.907458	,3.217672	,32.298565	,8013	,16.667000	,137.500000	,1	,3	,6.000000	,1	,3	,68.000000	,0	,5	,3.000000	
1600672032.192005	,118.757201	,31.966529	,666048.825509	,3538074.013382	,3.216952	,32.591924	,8013	,16.667000	,137.500000	,1	,3	,5.900000	,1	,3	,67.900000	,0	,5	,2.900000	
1600672032.291904	,118.757200	,31.966521	,666048.769955	,3538073.100143	,3.216788	,32.901603	,8013	,16.667000	,137.500000	,1	,3	,5.800000	,1	,3	,67.800000	,0	,5	,2.800000	
1600672032.391190	,118.757200	,31.966512	,666048.718684	,3538072.178796	,3.217595	,33.223114	,8013	,16.667000	,129.000000	,1	,3	,5.700000	,1	,3	,67.700000	,0	,5	,2.700000	
1600672032.490698	,118.757199	,31.966504	,666048.659360	,3538071.259823	,3.217857	,33.507159	,8013	,16.667000	,129.000000	,1	,3	,5.600000	,1	,3	,67.600000	,0	,5	,2.600000	
1600672032.590760	,118.757198	,31.966496	,666048.603290	,3538070.326917	,3.217875	,33.679885	,8013	,16.667000	,129.000000	,1	,3	,5.500000	,1	,3	,67.500000	,0	,5	,2.500000	
1600672032.690107	,118.757197	,31.966487	,666048.546169	,3538069.390036	,3.217501	,33.828313	,8013	,16.667000	,129.000000	,1	,3	,5.400000	,1	,3	,67.400000	,0	,5	,2.400000	
1600672032.789484	,118.757197	,31.966479	,666048.490098	,3538068.445511	,3.217241	,34.010423	,8013	,16.667000	,129.000000	,1	,3	,5.300000	,1	,3	,67.300000	,0	,5	,2.300000	
1600672032.889236	,118.757196	,31.966470	,666048.436196	,3538067.506370	,3.217215	,34.170346	,8013	,16.667000	,129.000000	,1	,3	,5.200000	,1	,3	,67.200000	,0	,5	,2.200000	
1600672032.988373	,118.757195	,31.966462	,666048.379487	,3538066.558067	,3.216584	,34.304621	,8013	,16.667000	,129.000000	,1	,3	,5.100000	,1	,3	,67.100000	,0	,5	,2.100000	
1600672033.088871	,118.757194	,31.966453	,666048.324200	,3538065.603807	,3.216624	,34.429948	,8013	,16.667000	,129.000000	,1	,3	,5.000000	,1	,3	,67.000000	,0	,5	,2.000000	
1600672033.187652	,118.757194	,31.966445	,666048.268982	,3538064.654909	,3.216519	,34.535006	,8013	,16.667000	,129.000000	,1	,3	,4.900000	,1	,3	,66.900000	,0	,5	,1.900000	
1600672033.287476	,118.757193	,31.966436	,666048.212616	,3538063.692879	,3.216181	,34.656872	,8013	,16.667000	,129.000000	,1	,3	,4.800000	,1	,3	,66.800000	,0	,5	,1.800000	
1600672033.386814	,118.757192	,31.966427	,666048.158542	,3538062.726117	,3.215875	,34.786550	,8013	,16.667000	,119.800000	,1	,3	,4.700000	,1	,3	,66.700000	,0	,5	,1.700000	
1600672033.488484	,118.757191	,31.966419	,666048.103519	,3538061.768550	,3.215389	,34.908544	,8013	,16.667000	,119.800000	,1	,3	,4.600000	,1	,3	,66.600000	,0	,5	,1.600000	
1600672033.586040	,118.757191	,31.966410	,666048.049640	,3538060.797760	,3.214789	,35.048329	,8013	,16.667000	,119.800000	,1	,3	,4.500000	,1	,3	,66.500000	,0	,5	,1.500000	
1600672033.686147	,118.757190	,31.966401	,666047.995868	,3538059.829088	,3.213995	,35.153617	,8013	,16.667000	,119.800000	,1	,3	,4.400000	,1	,3	,66.400000	,0	,5	,1.400000	
1600672033.790534	,118.757189	,31.966392	,666047.942724	,3538058.848082	,3.212641	,35.386691	,8013	,16.667000	,119.800000	,1	,3	,4.300000	,1	,3	,66.300000	,0	,5	,1.300000	
1600672033.885444	,118.757188	,31.966384	,666047.892593	,3538057.879469	,3.211242	,35.536802	,8013	,16.667000	,119.800000	,1	,3	,4.200000	,1	,3	,66.200000	,0	,5	,1.200000	
1600672033.984187	,118.757188	,31.966375	,666047.842873	,3538056.890293	,3.210184	,35.759828	,8013	,16.667000	,119.800000	,1	,3	,4.100000	,1	,3	,66.100000	,0	,5	,1.100000	
1600672034.084532	,118.757187	,31.966366	,666047.793275	,3538055.891299	,3.209052	,36.046839	,8013	,16.667000	,119.800000	,1	,3	,4.000000	,1	,3	,66.000000	,0	,5	,1.000000	
1600672034.183907	,118.757186	,31.966357	,666047.744939	,3538054.894755	,3.208146	,36.307510	,8013	,16.667000	,119.800000	,1	,3	,3.900000	,1	,3	,65.900000	,0	,5	,0.900000	
1600672034.283446	,118.757186	,31.966348	,666047.695819	,3538053.880850	,3.207591	,36.564833	,8013	,16.667000	,119.800000	,1	,3	,3.800000	,1	,3	,65.800000	,0	,5	,0.800000	
1600672034.382895	,118.757185	,31.966338	,666047.638429	,3538052.864862	,3.207305	,36.696082	,8013	,16.667000	,110.000000	,1	,3	,3.700000	,1	,3	,65.700000	,0	,5	,0.700000	
1600672034.482944	,118.757184	,31.966329	,666047.588832	,3538051.846907	,3.206905	,36.858648	,8013	,16.667000	,110.000000	,1	,3	,3.600000	,1	,3	,65.600000	,0	,5	,0.600000	
1600672034.582195	,118.757183	,31.966320	,666047.535556	,3538050.813607	,3.206285	,37.020708	,8013	,16.667000	,110.000000	,1	,3	,3.500000	,1	,3	,65.500000	,0	,5	,0.500000	
